participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
4,3,25,26,74.54211502617261,32.39999999999997,79.34631998624916,38.65999999999997,74.9718614639286,-5.540000000000001
4,3,26,27,74.85129008462269,26.379999999999974,79.46434283391525,28.019999999999968,74.4480301556952,3.740000000000001
4,3,27,28,75.26518260723914,12.51999999999996,79.14628347199684,23.689999999999966,75.21265723582043,-25.190000000000005
4,3,28,29,75.20783814653257,10.019999999999959,79.49819223179503,29.789999999999974,72.93988902787997,-53.69
4,3,29,30,75.20783814653257,10.019999999999959,79.44972159717997,38.029999999999966,71.96486538680405,-62.47
4,3,0,30,94.34088406838632,13.40999999999996,95.50881400011914,34.989999999999974,94.3885773912409,-20.070000000000007
4,4,0,1,58.67772281469158,171.65999999999994,68.51843892095387,121.16999999999999,69.97455504331,62.36
4,4,1,2,76.6172838071548,53.68999999999997,79.17566695366979,45.33999999999997,77.64218606374473,4.950000000000001
4,4,2,3,75.89227427400657,60.25999999999998,79.38865351062047,29.14999999999997,75.15515867164942,30.030000000000005
4,4,3,4,77.21002310476064,43.919999999999966,78.96047741934373,37.749999999999964,77.66822522846854,4.2700000000000005
4,4,4,5,78.12370385203738,25.019999999999968,79.50675788030496,31.69999999999997,77.7397115135131,-13.340000000000003
4,4,5,6,77.69294763774671,17.09999999999996,79.39195499384233,29.20999999999997,77.80481243177043,-12.550000000000004
4,4,6,7,77.1901138213415,10.019999999999959,79.17474112147787,45.389999999999965,75.69784482836363,-37.290000000000006
4,4,7,8,77.6132880279591,14.999999999999961,79.77470478201275,35.56999999999998,76.09247370053662,-35.43
4,4,8,9,77.47640563437827,46.26999999999996,78.06805871100589,62.44999999999997,77.81133062838263,-12.280000000000003
4,4,9,10,77.4782505905952,46.22999999999997,78.58672230505029,54.04999999999997,77.77470288063549,-13.07
4,4,10,11,77.1901138213415,10.019999999999959,77.54202450127644,10.22999999999996,73.62508512765937,-54.37999999999999
4,4,11,12,77.37515465495824,48.10999999999997,77.4193076107521,10.019999999999959,71.29003048297632,54.65
4,4,12,13,77.38482374208941,38.11999999999997,79.47085195828214,30.04999999999997,77.03871743214506,14.580000000000002
4,4,13,14,78.4788976973451,31.19999999999997,78.86487108725622,22.619999999999962,77.75241652455671,-5.1400000000000015
4,4,14,15,77.33401380018225,39.66999999999996,78.53126302996888,54.76999999999997,77.73890312103676,-13.360000000000001
4,4,15,16,78.51053465249811,34.299999999999976,79.11947245522009,47.22999999999997,77.80905030029149,-12.380000000000003
4,4,16,17,77.41595957165208,35.89999999999996,78.00086858677629,13.569999999999961,76.53674825381425,19.73
4,4,17,18,77.1901138213415,10.019999999999959,78.95351823805112,37.11999999999997,71.80760218147635,-63.96
4,4,18,19,78.29198191183683,26.19999999999997,79.0065604667668,43.28999999999997,74.94649775867813,-44.940000000000005
4,4,19,20,77.1901138213415,10.019999999999959,79.14542555353626,46.46999999999996,72.15354747549667,-61.839999999999996
4,4,20,21,77.39065085669446,37.48999999999997,77.90296445317557,12.579999999999961,77.3320205024946,11.730000000000002
4,4,21,22,69.93072032349022,105.70999999999998,76.911089304331,69.97999999999998,72.73794269500542,45.989999999999995
4,4,22,23,77.59910098044064,16.059999999999963,74.14551910102483,86.18999999999998,70.73447332069586,-70.44
4,4,23,24,78.48380089791,30.269999999999975,78.51885371442779,54.93999999999996,76.74391220964404,-28.800000000000008
4,4,24,25,77.3296881934726,44.71999999999997,78.58601256420957,54.05999999999997,77.67891012128659,3.9000000000000004
4,4,25,26,78.04080480537728,23.039999999999964,79.40242635751514,29.40999999999997,77.75078226578006,-3.500000000000001
4,4,26,27,75.64212128334975,65.89999999999998,79.47660369408183,30.19999999999997,75.16549928578722,29.960000000000008
4,4,27,28,75.20299554931081,67.00999999999998,79.16564895290786,45.82999999999998,76.38503201444445,21.130000000000003
