participant,repetition,start time,end time,hand coordination,hand delay,eye coordination,eye delay,overall coordination,overall delay
1,5,4,5,80.1239140871004,-92.97999999999999,67.89328431310751,-71.21000000000001,69.221213615416,-20.820000000000004
1,5,5,6,81.64452266317261,-51.21,66.85566906970683,179.14999999999998,65.9163414818818,-220.91000000000005
1,5,6,7,81.67565366565515,-49.26,57.677358102356266,379.97999999999996,53.91481208516349,-487.24999999999994
1,5,7,8,78.9889095890662,53.03,63.15984426059009,262.83,64.07606007350267,-263.04
1,5,8,9,81.06864795691205,-71.44,66.36859851761294,-112.77999999999999,67.84700795605976,37.63000000000001
1,5,9,10,78.47053350620062,60.239999999999995,66.36717637413425,-112.80999999999999,61.95647455739485,171.11
1,5,10,11,80.21152406566338,31.670000000000012,60.15279205514537,-247.78,58.36929645817167,247.78000000000006
1,5,11,12,81.50760183493722,-5.53,68.0721710139603,145.82,69.06884439558435,-120.85000000000001
1,5,12,13,81.72369524255868,-45.96000000000001,66.51750397061176,187.48000000000002,65.91616034827726,-220.89000000000004
1,5,13,14,80.42271933613844,-86.74,63.588051062197295,254.26000000000005,59.1521517918953,-370.97
1,5,14,15,80.8253302292702,18.800000000000004,69.98741955817749,29.070000000000004,69.00152600900415,-4.630000000000001
1,5,15,16,79.23453260355255,48.89,67.6733475782396,-79.09,63.61143520642306,137.36
1,5,16,17,81.82507813199163,-27.000000000000004,68.24372110479695,-62.61,66.4266375092531,71.24000000000001
1,5,17,18,81.18101874860808,6.23,69.69276431275657,-4.159999999999999,69.57592228058527,-54.08999999999999
1,5,18,19,75.78645165525081,99.15000000000002,66.15379771548172,195.91000000000003,69.35462780971918,-104.14000000000001
1,5,19,20,81.73511150162675,-45.000000000000014,62.77978876739753,270.85,63.71974173097931,-270.96000000000004
1,5,20,21,80.36651214494856,-87.97,69.9468867664659,54.17,69.21099639334825,-112.53
1,5,21,22,81.81015994338642,-37.60000000000001,63.74994190660477,-170.87000000000003,64.32737524064007,120.99000000000001
1,5,22,23,79.89879227148191,-97.09,65.28909135374636,-138.04000000000002,67.84972891735228,37.44
1,5,23,24,81.618220436251,-10.390000000000002,67.38745426592092,-87.65,66.17593905279958,79.22000000000001
